timestamp,language/m-small,language/m-mid,language/m-large,multimodal/mm-image,reason/deepseek-r1
72600,967884.0000000001,777496.0000000001,299073.99999999994,7126.000000000001,14699.0
73200,995794.0,970050.0000000001,158117.99999999994,6005.000000000001,11972.999999999998
73800,1094872.0,996393.9999999998,201194.99999999997,5659.999999999999,12031.999999999998
74400,1093292.0,916482.0,121694.00000000001,5378.0,12235.999999999998
75000,1127328.9999999998,957342.0000000001,94420.99999999999,5271.999999999999,10240.999999999998
75600,1163020.0,935310.0,108507.00000000007,5554.0,12052.999999999998
76200,1030562.9999999999,1031753.0,90760.00000000001,5161.999999999999,11995.000000000002
76800,995991.0000000001,1128804.0000000002,167138.0,5202.000000000001,10791.000000000004
77400,942679.9999999998,1084933.9999999998,219828.00000000003,5146.0,19472.999999999996
78000,960379.9999999999,762912.0,178841.0,4681.0,19956.0
78600,969334.0000000001,685605.0,144387.00000000003,4513.999999999999,19207.000000000004
79200,980871.9999999999,748189.9999999999,232744.99999999997,5380.0,21801.0
79800,989698.9999999999,734688.0000000002,241374.99999999994,5298.0,25512.00000000001
80400,934894.0,707238.9999999998,349794.9999999999,4525.000000000001,24782.0
81000,889650.9999999999,795264.9999999999,120678.0,4722.000000000001,21367.000000000004
81600,860582.9999999999,805219.0000000005,90704.99999999999,4385.0,19630.0
82200,846183.0,788613.0000000005,131452.0,3838.0000000000005,13387.999999999998
82800,814247.0,900314.9999999998,244714.99999999988,4099.999999999999,13562.999999999995
83400,779144.0,949111.0000000001,248768.99999999997,3260.0000000000005,9688.000000000002
84000,765516.0000000001,960959.9999999997,153487.00000000003,3519.0,7188.000000000001
84600,681032.0,548574.0,194365.99999999997,3589.0,8024.999999999998
85200,651577.0,538208.9999999999,291982.99999999994,3054.0000000000005,15372.0
85800,642359.0,584283.0,179715.99999999988,2912.0000000000005,14242.999999999996
86400,642150.9999999999,574098.0000000002,108982.0,,
87000,634194.0,619589.0000000001,125413.99999999997,,
87600,632821.0000000001,597930.0,120502.00000000004,,
88200,506408.0,688497.0000000002,135853.99999999997,,
88800,448741.0,720887.0000000002,155329.0,,
89400,440431.00000000006,679918.0,220872.99999999994,,
90000,415108.0,869283.0,281160.0,,
90600,403614.0000000001,827274.9999999999,293262.0,,
91200,411216.0,905604.9999999999,116162.00000000001,,
91800,400110.0,1045608.0,100937.00000000003,,
92400,309237.0,989523.9999999998,164281.0,,
93000,318418.0,616255.0000000001,112649.00000000007,,
93600,356608.00000000006,600522.9999999999,151878.99999999997,,
94200,372161.0,644475.0000000001,158691.0,,
94800,398050.00000000006,692697.0000000002,165294.00000000003,,
95400,340847.99999999994,762397.0000000003,128685.00000000004,,
96000,304248.0,811138.0000000003,167536.99999999997,,
96600,333236.0,806425.0000000003,183893.0,,
97200,346690.99999999994,849610.0,210674.99999999997,,
97800,331097.0,825791.0000000005,265530.99999999994,,
98400,282316.99999999994,958356.9999999998,309170.00000000006,,
99000,257803.99999999997,942565.0,126364.00000000004,,
99600,262624.0,1140080.0000000002,161729.00000000003,,
100200,235107.99999999997,1278131.0,181823.0,,
100800,236697.00000000003,615599.0000000001,197211.99999999997,,
101400,241571.0,616708.9999999999,199394.9999999999,,
102000,234764.0,606670.0000000001,196045.00000000015,,
102600,236306.99999999994,695744.0000000001,219917.00000000003,,
103200,265862.0,746586.9999999998,247652.99999999994,,
103800,245157.00000000003,653147.9999999998,192272.0,,
104400,241678.00000000003,705087.9999999999,160078.0,,
105000,259256.00000000003,785862.0000000001,231501.0,,
105600,252989.0,864647.0000000001,238008.00000000003,,
106200,256784.99999999997,854046.0000000002,123973.00000000001,,
106800,252454.0,931903.9999999999,206829.00000000003,,
107400,241162.99999999997,1119001.9999999998,140010.00000000003,,
108000,275005.0,587391.9999999999,130972.0,,
108600,278413.0,431190.99999999994,65517.000000000015,,
109200,275335.0,512328.0,66019.0,,
109800,295748.0,566468.0000000001,68267.0,,
110400,292539.00000000006,638524.0000000001,67289.0,,
111000,313782.0,797747.9999999998,64862.99999999998,,
111600,316317.00000000006,780545.0000000001,70253.0,,
112200,310824.00000000006,742954.0000000002,66002.99999999999,,
112800,317617.99999999994,810077.0000000002,66289.99999999999,,
113400,305290.0,551618.9999999999,66808.99999999999,,
114000,350999.99999999994,412963.99999999994,70713.0,,
114600,398087.0,487842.9999999998,65113.00000000001,,
115200,425809.99999999994,521796.9999999999,68274.99999999999,,
115800,488242.0,584358.0,68404.00000000001,,
116400,543801.0,647419.9999999999,61826.00000000002,,
117000,559618.0,715612.0,57705.000000000015,,
117600,566202.0,995924.9999999999,56021.99999999999,,
118200,514338.0,1217129.0,58469.0,,
118800,511729.0,1160894.0,63885.99999999999,,
119400,586338.0000000001,739644.0000000001,60620.0,,
120000,552338.0,779575.0,64457.000000000015,,
120600,596294.0,855427.9999999999,75780.0,,
121200,639065.0,939758.9999999997,87268.0,,
121800,669375.9999999999,1000269.9999999999,94665.00000000004,,
122400,606231.0000000001,1044609.9999999999,103661.00000000003,,
123000,615261.0,943785.9999999999,97788.00000000004,,
123600,633662.0,741405.0,98160.0,,
124200,650602.0,796440.0,108397.0,,
124800,621933.9999999999,747968.9999999999,124758.99999999999,,
125400,636815.0,878788.9999999999,134229.99999999997,,
126000,660287.0000000001,847836.9999999997,144837.0,,
126600,612422.0,796322.0000000001,139063.00000000003,,
127200,583111.0,829887.9999999997,144965.0000000001,,
127800,592749.0,816219.0000000001,138465.0,,
128400,612969.0000000001,776625.9999999999,141112.00000000003,,
129000,625490.0000000001,892474.9999999998,127678.99999999994,,
129600,546962.0,846229.0,129854.00000000001,,
130200,568462.9999999999,688092.0000000002,127254.00000000001,,
130800,599258.0,646771.0000000001,119352.99999999999,,
131400,565096.0,650663.0000000002,126954.99999999999,,
132000,573959.0,670532.0000000002,124750.0,,
132600,581239.0,704965.9999999999,118993.99999999996,,
133200,589445.0,732123.0000000001,122971.99999999996,,
133800,573111.0,686884.9999999999,124771.00000000004,,
134400,559905.0,701518.0,126384.00000000003,,
135000,556330.0,664817.9999999999,123861.00000000001,,
135600,554430.0000000001,699209.0,112291.99999999996,,
136200,538577.9999999999,698399.9999999999,128799.00000000003,,
136800,534344.0,687979.9999999998,131393.99999999997,,
137400,517018.0,664576.0000000001,122227.99999999999,,
138000,522536.0,704445.0000000001,121894.0,,
138600,511766.00000000006,691811.9999999999,118459.99999999999,,
139200,498411.99999999994,688536.0,119226.99999999999,,
139800,506626.0,718606.0000000003,118200.00000000001,,
140400,512669.99999999994,648997.0,126882.00000000004,,
141000,526471.0,642731.9999999999,125240.00000000001,,
141600,525884.0,682561.0,117370.0,,
142200,539460.0,716420.0,124280.00000000003,,
142800,574712.0,698157.9999999998,121499.0,,
143400,580531.0,704036.9999999998,128323.0,,
144000,524078.99999999994,720284.9999999998,133404.00000000003,,
144600,564129.0,762979.9999999999,115758.99999999997,,
145200,566335.0,786575.0000000001,83821.00000000001,,
145800,622638.0,761042.0,105314.0,,
146400,607900.0,754440.0,123251.00000000003,,
147000,685736.0,750098.9999999999,109088.99999999999,,
147600,698855.0000000001,747007.0000000003,112483.00000000001,,
148200,630204.0,749803.0000000001,117719.00000000003,,
148800,592641.0,745622.0000000001,121261.00000000001,,
149400,637731.0,717436.0,106152.00000000001,,
150000,648984.0000000001,728651.0000000001,113711.0,,
150600,644215.0,731923.9999999998,105777.99999999999,,
151200,634554.0000000001,750900.9999999999,104989.00000000001,,
151800,633478.0,746806.0000000002,100413.99999999997,,
152400,659461.0,732062.9999999998,113597.00000000001,,
153000,662604.0,741997.0000000001,115464.00000000001,,
153600,717082.9999999999,729578.9999999998,113799.00000000003,,
154200,731861.0,740495.9999999998,124551.99999999999,,
154800,738435.0,740628.9999999999,124798.99999999999,,
155400,760056.0,745948.0000000001,115400.00000000003,,
156000,792704.0,742503.0000000001,115312.99999999999,,
156600,820080.0,740569.0000000005,108773.00000000001,,
157200,864149.0000000001,746329.0,96152.99999999996,,
157800,873414.0,758036.0,90710.99999999996,,
158400,940852.0,761985.9999999998,102921.0,,
159000,978045.0,731935.9999999999,109596.0,,
159600,1005462.0,754714.0000000001,104188.0,,
160200,1038719.9999999999,764925.9999999998,108466.00000000006,,
160800,1064459.0,738877.9999999998,110037.99999999999,,
161400,1100180.0,758223.9999999998,101521.00000000001,,
162000,1035235.9999999999,639997.0,116885.0,,
162600,1036203.0000000001,632653.9999999998,116062.00000000003,,
163200,1006213.0,640622.0000000001,110452.99999999997,,
163800,946201.9999999999,661489.0,112111.00000000001,,
164400,985275.0,683428.0000000001,124805.00000000001,,
165000,894752.0,577597.9999999999,116451.99999999997,,
165600,880261.0,577222.0,113444.00000000001,,
166200,859766.9999999998,604659.9999999999,119445.99999999999,,
166800,808153.9999999999,733577.0000000001,121595.00000000003,,
167400,822460.9999999999,721948.9999999999,111468.0,,
168000,787089.0,715207.0000000001,126864.0,,
168600,736321.0000000001,517605.0000000002,119458.00000000001,,
169200,753254.0,534843.0000000002,121935.0,,
169800,759379.0,538242.9999999999,119160.0,,
170400,663782.0,522508.00000000006,122388.00000000004,,
171000,678892.0,511546.0,118927.00000000007,,
171600,607461.0,798233.9999999999,111930.0,,
172200,611037.0,804014.9999999999,108029.99999999999,,
172800,589047.9999999999,750480.9999999999,107449.0,,
173400,552946.0,506425.0000000001,115372.0,,
174000,483203.99999999994,489857.0000000001,112694.00000000003,,
174600,514924.0,766031.9999999998,114938.99999999997,,
175200,504525.0,567082.0,117100.00000000003,,
175800,476880.00000000006,592288.9999999999,121211.00000000004,,
176400,406077.00000000006,649817.0,120008.0,,
177000,463236.00000000006,731671.0000000001,113730.99999999999,,
177600,453679.0,719806.0000000002,117425.0,,
178200,365891.0000000001,705725.9999999999,117185.0,,
178800,395646.0,739377.0,113877.99999999999,,
179400,355121.0,935344.0,110511.00000000001,,
180000,423768.99999999994,717845.0000000003,114096.0,,
180600,359800.0,745984.0,113334.00000000001,,
181200,447105.0000000001,799015.0,115196.00000000001,,
181800,483968.00000000006,1025801.9999999997,110266.0,,
182400,395278.00000000006,915395.0,114633.0,,
183000,486885.00000000006,1113765.0000000002,113444.99999999997,,
183600,431661.99999999994,1272781.0,111511.00000000001,,
184200,371501.9999999999,1035086.0000000002,109386.99999999999,,
184800,466633.99999999994,615456.9999999998,107474.0,,
185400,363615.99999999994,683445.0,108794.00000000003,,
186000,506176.0,683397.0000000001,109880.99999999997,,
186600,405041.00000000006,855812.9999999998,108926.00000000001,,
187200,367603.9999999999,845099.9999999998,100885.99999999997,,
187800,351758.0,938493.0,95492.0,,
188400,451353.00000000006,959470.0000000001,105597.00000000001,,
189000,453886.0,866755.0,108912.0,,
189600,356552.0,788430.0000000002,113041.0,,
190200,457472.99999999994,383336.0,110120.0,,
190800,453179.0,481040.99999999994,118331.00000000001,,
191400,368284.00000000006,505482.00000000006,114223.00000000001,,
192000,494693.0,633356.0,116226.99999999999,,
192600,418341.0,723234.9999999998,116239.00000000003,,
193200,412768.0,807980.0000000001,115867.99999999997,,
193800,430382.0000000001,834792.0,118563.99999999997,,
194400,533820.0000000001,313205.99999999994,127911.00000000001,,
195000,605432.0000000001,429935.00000000006,129504.00000000001,,
195600,585803.0000000001,497629.0,128308.0,,
196200,521290.0000000001,604870.9999999999,126353.99999999999,,
196800,580786.0,680026.0000000002,129085.99999999997,,
197400,619571.9999999999,878604.0000000001,129670.0,,
198000,665336.9999999999,1000543.0,125669.00000000001,,
198600,735393.0000000001,401087.0,127766.00000000001,,
199200,532164.0,510435.00000000006,128336.99999999999,,
199800,556663.0000000001,581061.0,126880.99999999999,,
200400,606619.0,576300.0,128325.0,,
201000,629755.0,713597.0,131175.00000000003,,
201600,622804.0,797650.0,133426.0,,
202200,704919.0000000001,961011.0000000002,129412.0,,
202800,769568.9999999999,792082.0000000002,121733.99999999999,,
203400,818056.0000000002,912887.0000000001,108537.99999999997,,
204000,846087.9999999999,950793.9999999999,112949.00000000001,,
204600,787730.9999999999,1043981.9999999999,110848.99999999999,,
205200,809450.0000000001,880800.9999999999,114565.99999999999,,
205800,952579.9999999999,808959.0000000002,109512.99999999999,,
206400,1073093.9999999998,886767.0000000005,108436.99999999997,,
207000,1019513.0,826273.0,110223.99999999999,,
207600,972075.0,655686.9999999999,113832.0,,
208200,1037637.0,798064.0000000003,116136.00000000001,,
208800,745108.0,883636.0000000001,109747.00000000001,,
209400,1038633.0,958051.0000000002,113690.00000000001,,
210000,1027430.0000000001,1073082.9999999995,118484.0,,
210600,870519.9999999999,985082.0000000001,122923.0,,
211200,921778.9999999998,1088412.0000000002,131014.99999999997,,
211800,995521.9999999999,1113946.0,131170.0,,
212400,706681.0,1173320.0000000002,135028.00000000003,,
213000,843568.0,1294261.0000000002,129171.0,,
213600,747452.9999999999,1359674.9999999998,126002.0,,
214200,1000634.0,1356002.0000000002,129052.0,,
214800,952966.0000000001,1124207.0,124835.0,,
215400,805055.0000000001,876086.0,126002.0,,
216000,752977.0,807844.0,132871.00000000003,,
216600,631818.0,771846.0000000002,135073.00000000003,,
217200,763842.0000000001,716968.0000000001,132834.0,,
217800,935612.0000000001,738867.0000000002,135820.0,,
218400,644619.9999999999,851192.9999999998,128530.00000000001,,
219000,604062.0,873964.0000000002,128055.99999999999,,
219600,602570.9999999999,963495.0,129546.00000000001,,
220200,632873.0,983460.0,122053.00000000001,,
220800,584325.9999999999,1021799.0000000001,120364.99999999999,,
221400,601205.0,986871.9999999995,119013.00000000004,,
222000,618280.0000000001,908767.9999999999,125674.99999999997,,
222600,638570.9999999999,944222.9999999997,118627.00000000001,,
223200,593086.0,982371.0000000003,117981.99999999997,,
223800,614870.0,735843.9999999999,128685.00000000001,,
224400,656034.0000000001,774722.9999999995,109495.0,,
225000,597255.0,852451.0000000002,130189.99999999996,,
225600,592940.0000000001,876836.9999999995,120326.0,,
226200,611577.9999999999,895076.0000000003,114017.00000000003,,
226800,641979.9999999999,974007.0000000001,118068.00000000006,,
227400,596795.9999999999,983850.0000000002,121910.99999999996,,
228000,632004.0,918669.0,120235.00000000004,,
228600,647774.0000000001,999952.0,111258.99999999999,,
229200,699724.0,927803.0000000001,124460.00000000003,,
229800,644398.0,931473.0,122696.99999999999,,
230400,661255.0,958300.0,127242.0,,
231000,713785.0,977471.0000000002,131008.00000000001,,
231600,690969.0000000001,1019179.9999999999,121162.99999999999,,
232200,699570.0,991473.0000000001,120871.00000000006,,
232800,704119.0,1057775.0,112996.99999999999,,
233400,750872.0,977305.0000000005,121202.0,,
234000,776714.0,881663.9999999997,123120.99999999999,,
234600,772056.0000000001,881081.0,125278.99999999996,,
235200,817073.0,937960.0000000001,119253.99999999994,,
235800,832949.9999999999,884392.9999999998,105703.00000000006,,
236400,840064.9999999999,904206.0,115877.00000000001,,
237000,838390.9999999999,890844.9999999995,123192.00000000004,,
237600,833398.9999999999,828088.0000000002,121699.99999999996,,
238200,695512.0,646746.0,126164.00000000004,,
238800,702155.0000000001,623311.0000000001,128156.99999999999,,
239400,653375.0000000001,756322.0,121684.00000000001,,
240000,662922.9999999999,735070.9999999999,119781.00000000007,,
240600,667891.9999999999,666807.9999999998,124277.99999999999,,
241200,708721.0000000001,731690.0,129260.99999999997,,
241800,756816.0000000001,723293.0000000001,126963.99999999997,,
242400,791785.9999999999,764196.0,124957.00000000003,,
243000,809023.0,836748.0,127405.99999999999,,
243600,823932.0,860292.0,116720.99999999997,,
244200,849488.0,883046.0,125987.99999999996,,
244800,901394.9999999999,861075.0,120585.99999999999,,
245400,884860.0,884395.0000000002,123889.99999999999,,
246000,889245.0,938680.0,119524.99999999999,,
246600,912089.0,874277.0,124563.00000000001,,
247200,934328.0,834640.0000000002,128523.00000000001,,
247800,945690.0,868940.0000000005,126156.0,,
248400,916510.9999999999,874005.0000000001,96744.0,,
249000,928212.0000000001,968758.0000000002,110484.00000000003,,
249600,944590.0,1042917.9999999998,112456.00000000006,,
250200,937524.0000000001,1017631.0000000003,123708.99999999999,,
250800,932305.0,997986.0000000001,124761.99999999999,,
251400,931604.9999999999,957024.0000000002,130389.00000000003,,
252000,917554.0,961333.0,118672.0,,
252600,897409.0000000001,1005740.9999999998,140807.0,,
253200,897098.0,1013929.0,85034.99999999999,,
253800,875259.0000000001,929739.9999999999,140588.00000000006,,
254400,843103.0,864908.0000000002,144229.0,,
255000,823247.9999999998,805215.9999999999,132885.99999999997,,
255600,805337.0000000001,530869.9999999999,125820.00000000001,,
256200,766595.0,455707.9999999999,137648.99999999997,,
256800,749132.0000000001,457170.0000000001,128799.99999999997,,
257400,722937.0000000001,448428.99999999994,123955.99999999994,,
258000,747176.0,629027.0000000001,128974.0,,
258600,684042.0,612882.0,135522.0,,
259200,649902.0,636081.0000000001,138463.99999999994,,
259800,624160.9999999999,482411.99999999994,146746.99999999997,,
260400,611362.0000000001,574833.9999999999,142768.00000000003,,
261000,585404.0,735350.9999999999,142818.0,,
261600,568214.0,734102.9999999999,142074.0,,
262200,544427.0,697730.0000000001,137966.99999999997,,
262800,523480.00000000006,598703.0000000001,112723.99999999999,,
263400,488597.0,605226.0000000001,109594.99999999999,,
264000,503235.99999999994,678602.9999999999,109558.00000000001,,
264600,500710.00000000006,808125.9999999998,93800.99999999999,,
265200,491205.0,783289.0000000002,89475.0,,
265800,475355.00000000006,799531.9999999999,92532.00000000004,,
266400,506485.00000000006,831388.0000000003,99995.00000000001,,
267000,488009.99999999994,942507.0,95978.99999999999,,
267600,464527.9999999999,931847.9999999998,97750.00000000004,,
268200,459686.0,915466.9999999999,94366.0,,
268800,508666.00000000006,801509.0000000001,96004.00000000003,,
269400,523968.00000000006,856768.9999999998,95838.0,,
270000,504433.0,900816.0000000003,94783.99999999999,,
270600,503125.0,897574.0000000001,89484.00000000001,,
271200,515170.99999999994,878507.0000000001,93987.00000000004,,
271800,492502.0,943876.0000000002,90517.99999999996,,
272400,490795.0,914174.0000000002,91594.99999999999,,
273000,486559.9999999999,896223.9999999999,92293.00000000003,,
273600,479436.0000000001,709117.0,94589.99999999999,,
274200,480089.0,789484.0000000002,89857.00000000001,,
274800,478729.0,789764.0000000002,88022.99999999999,,
275400,482606.0,788403.0000000002,87392.99999999999,,
276000,479603.99999999994,812356.9999999999,87160.00000000001,,
276600,483292.0,795029.0000000002,87885.0,,
277200,485987.0,736844.9999999998,92671.99999999997,,
277800,487837.99999999994,733525.0000000002,85340.99999999999,,
278400,489632.0,748450.0,87340.00000000001,,
279000,497455.0,617894.0000000001,98922.99999999999,,
279600,507154.00000000006,709090.9999999999,103158.00000000001,,
280200,508848.0,635786.0000000003,104219.99999999997,,
280800,524945.0,612074.9999999999,90590.99999999996,,
281400,527543.0,712179.0000000001,89245.99999999999,,
282000,543153.0,534463.9999999999,90458.00000000001,,
282600,561398.0,580324.0,94094.99999999997,,
283200,579815.9999999999,689653.0,96436.99999999997,,
283800,596116.0,734517.0000000001,92930.00000000003,,
284400,598058.0,769655.0000000001,93881.0,,
285000,616774.0,659924.0000000002,92589.00000000001,,
285600,629838.0,766741.0,92243.00000000003,,
286200,634103.0,720469.0000000002,91814.99999999999,,
286800,640135.0,610974.0,90894.00000000003,,
287400,667900.0,739423.0,95711.00000000004,,
288000,695029.0,688182.0000000001,102666.99999999999,,
288600,692826.0000000001,759108.0000000002,101797.0,,
289200,682913.0,841212.9999999998,99203.00000000004,,
289800,669588.0,898171.0000000001,95831.99999999999,,
290400,686786.0,906777.0000000002,96788.00000000001,,
291000,685447.9999999999,906128.0000000001,95526.99999999999,,
291600,733822.9999999999,925195.0000000002,99359.0,,
292200,750373.0,861153.9999999999,96408.99999999996,,
292800,768778.0,805390.0,98682.00000000001,,
293400,716969.0,853028.0000000005,95597.00000000001,,
294000,710791.9999999999,807620.0000000001,98867.00000000001,,
294600,718501.0000000001,850591.0,95146.99999999999,,
295200,719373.0,890455.9999999998,98184.00000000004,,
295800,734120.9999999999,868958.0,97227.00000000004,,
296400,742068.9999999999,866487.9999999999,99931.0,,
297000,745639.9999999998,711614.0000000001,96622.0,,
297600,737599.0,797702.0000000002,101244.99999999997,,
298200,735715.9999999999,813144.9999999998,99086.99999999999,,
298800,745194.0,873804.0000000001,105925.0,,
299400,727174.0,969252.9999999999,106828.00000000001,,
300000,728592.0,1048106.0000000001,102565.00000000001,,
300600,745198.0,1057588.9999999998,100883.00000000004,,
301200,754833.0,1035014.9999999997,99287.00000000001,,
301800,763811.0,1042733.0,101847.99999999999,,
302400,786107.9999999999,998531.0,102057.99999999999,,
303000,795906.0,961645.0000000001,98810.99999999999,,
303600,821183.0000000001,964011.0000000003,97017.00000000001,,
304200,831109.0,932431.0,94157.00000000003,,
304800,849831.0,976864.0,97738.0,,
305400,863463.0,1001532.0,96137.00000000004,,
306000,866039.0,1132364.0,98161.99999999997,,
306600,881939.0,1219465.0,94343.99999999997,,
307200,894355.0000000002,1219923.0000000007,95163.00000000001,,
307800,904401.0,1118200.0000000002,100559.0,,
308400,913471.0000000001,1144007.0000000002,102102.99999999997,,
309000,754310.0,1161937.0,102555.99999999999,,
309600,720228.0000000001,1238787.0,103001.0,,
310200,733839.0,1243146.0,98439.0,,
310800,761725.0,1246248.0000000002,97418.99999999999,,
311400,784957.0000000001,1221520.0,103407.0,,
312000,798369.9999999998,1271138.0000000005,100520.00000000001,,
312600,813993.0,1261971.9999999995,103757.99999999999,,
313200,837209.0,0.0,109705.0,,
313800,848888.9999999999,0.0,101037.0,,
314400,875594.0,0.0,98211.00000000003,,
315000,786854.9999999999,0.0,107030.00000000001,,
315600,742870.0000000001,0.0,101089.00000000001,,
316200,743296.0,0.0,104716.99999999997,,
316800,751090.9999999999,0.0,114448.0,,
317400,750926.0000000001,0.0,108921.0,,
318000,753765.0,0.0,106365.0,,
318600,763307.0,0.0,110236.00000000006,,
319200,753325.0000000002,0.0,103135.00000000003,,
319800,756124.0000000001,8477.0,112067.00000000001,,
320400,754624.0,1274088.0,108166.99999999996,,
321000,733648.0,1264867.0,103960.00000000001,,
321600,735251.9999999999,1243852.0,116060.99999999999,,
322200,688444.0,1259456.0000000002,110605.99999999997,,
322800,661877.0,1234739.0000000002,109256.00000000001,,
323400,660010.0,1236301.0000000002,111861.0,,
324000,652102.0,1237986.0000000002,107052.00000000003,,
324600,657598.0,1239574.0000000002,105575.00000000004,,
325200,662779.9999999999,1224714.9999999998,106865.99999999999,,
325800,672379.0000000001,1252234.9999999998,102667.99999999999,,
326400,676961.0,1244653.0,103727.0,,
327000,689937.0000000001,1199072.0000000002,105780.0,,
327600,707250.9999999999,1240702.0000000002,107998.0,,
328200,721002.0,1225086.0,104482.99999999997,,
328800,744770.0,1240172.0,101343.00000000003,,
329400,772738.0,1214266.0,102633.0,,
330000,787206.9999999998,1220636.0,99383.00000000003,,
330600,810282.0000000001,1246292.9999999998,98711.0,,
331200,854587.9999999999,1286247.0,104134.0,,
331800,863652.0,1261517.9999999998,102021.99999999999,,
332400,870154.0000000002,1247927.0000000002,107397.00000000001,,
333000,881486.0,1291066.0,108638.99999999997,,
333600,893663.0000000001,1322885.0,107541.99999999999,,
334200,901018.0000000001,1263901.0000000005,114513.99999999996,,
334800,895307.9999999999,1190686.0,106708.99999999996,,
335400,893220.0,1114935.9999999998,107285.0,,
336000,896411.0,1206435.0,112334.00000000003,,
336600,884922.0000000001,1240266.0,115494.99999999999,,
337200,877705.9999999998,1269030.9999999995,117749.00000000003,,
337800,884736.9999999999,1250542.0,125164.99999999999,,
338400,893560.9999999999,1242590.0000000002,120327.00000000007,,
339000,886285.0,1263507.9999999998,119853.99999999993,,
339600,837778.0,1219316.0,122902.0,,
340200,813575.0000000001,1196314.0000000002,114907.99999999997,,
340800,800158.0000000001,1246830.0,110184.99999999996,,
341400,770680.0,1149485.0,120285.00000000001,,
342000,746894.9999999999,1237004.0000000002,131879.0,,
342600,716800.0,1189057.0000000002,149882.0,,
343200,693290.0,1178195.0000000002,159129.99999999997,,
343800,663989.9999999999,1181988.0,167050.0,,
344400,638715.0,1149508.9999999998,172726.00000000003,,
345000,589866.9999999999,1170677.0000000002,166852.00000000006,,
345600,551231.0,1152764.0,154796.99999999997,,
346200,520994.0,1151417.0,163899.99999999997,,
346800,496502.0,1173908.9999999998,162992.99999999994,,
347400,481240.9999999999,1137899.0000000002,117188.99999999997,,
348000,465227.0,1102985.0,127646.00000000001,,
348600,446078.99999999994,1030071.0,123379.00000000001,,
349200,433771.99999999994,1113506.0,115268.00000000004,,
349800,414294.0,1138114.0,117787.99999999999,,
350400,409911.00000000006,1140082.0,119855.99999999994,,
351000,405411.99999999994,1226553.0,115175.99999999999,,
351600,390908.00000000006,1246963.0,118224.99999999997,,
352200,388555.0,1071062.9999999995,162645.00000000003,,
352800,413809.99999999994,690118.0,193920.0,,
353400,403788.99999999994,762212.0000000006,197456.00000000003,,
354000,388615.9999999999,745174.0,208558.00000000003,,
354600,384381.0,752766.0000000002,140754.0,,
355200,430589.0,706897.0,159333.0,,
355800,431358.9999999998,668536.0,87255.0,,
356400,429287.0,679035.0,86501.0,,
357000,427824.00000000006,668036.0,88797.99999999999,,
357600,421226.9999999999,635939.0,94478.0,,
358200,403778.0,705812.9999999998,95124.99999999997,,
358800,401832.0,655498.9999999999,101840.99999999999,,
359400,398190.0000000001,687280.9999999998,106189.0,,
360000,415708.00000000006,720909.9999999999,106218.99999999997,,
360600,395552.00000000006,630062.0,104837.00000000001,,
361200,395304.99999999994,663857.0,102864.00000000001,,
361800,396624.0,623028.9999999999,109062.0,,
362400,397476.0,617345.0,110796.0,,
363000,398010.0,524287.9999999999,113984.00000000001,,
363600,398181.00000000006,478757.9999999998,112920.00000000001,,
364200,400971.00000000006,449610.99999999994,111211.0,,
364800,408139.0,446650.0000000002,112928.00000000004,,
365400,405764.0,445746.0,109455.99999999996,,
366000,401998.0,419684.00000000006,114702.99999999997,,
366600,398693.0,478846.0,119616.00000000001,,
367200,399466.0,431852.00000000006,118565.99999999999,,
367800,417426.0000000001,439306.0,121767.00000000001,,
368400,431609.0,512162.00000000006,117773.0,,
369000,435177.0,447252.0,143366.0,,
369600,442724.99999999994,545476.0,170080.00000000003,,
370200,461248.99999999994,564624.9999999997,132970.00000000003,,
370800,476430.0,545426.0000000002,130001.99999999996,,
371400,479075.0,595244.0,132034.0,,
372000,487518.99999999994,592225.9999999999,130871.99999999997,,
372600,497259.00000000006,563063.0,132725.0,,
373200,512794.00000000006,509070.99999999994,135284.00000000006,,
373800,522097.0,558259.9999999999,133616.0,,
374400,570857.0000000002,496333.0,134094.00000000003,,
375000,631471.0,648763.0000000002,134113.0,,
375600,618967.0,577128.0000000001,133923.0,,
376200,659208.0,537130.0000000001,127728.00000000003,,
376800,682841.0,624614.9999999999,126113.0,,
377400,702973.9999999999,534998.9999999999,126735.0,,
378000,736455.9999999999,549172.9999999998,130690.99999999999,,
378600,767794.9999999999,670049.0000000001,127095.99999999997,,
379200,786956.0,1051891.0000000002,137689.00000000003,,
379800,805437.0,1084323.0,128231.99999999999,,
380400,815229.0,1237612.0,132557.0,,
381000,899193.0000000001,1240344.0000000002,137768.99999999994,,
381600,803443.0,1297604.9999999998,137168.00000000003,,
382200,671911.0,1260637.0000000002,130294.00000000001,,
382800,670245.0000000001,1306979.9999999993,131094.99999999997,,
383400,675851.9999999999,1277330.0,134533.00000000003,,
384000,687727.0000000001,1301058.0000000002,135047.99999999997,,
384600,683890.0,1291028.0,134131.0,,
385200,690208.0000000001,743904.0,135974.00000000003,,
385800,682269.0,979116.0000000002,127397.00000000001,,
386400,653784.0000000001,802122.0000000001,127066.00000000001,,
387000,614331.0000000001,744273.0,128473.00000000001,,
387600,577868.0,731351.0,126830.0,,
388200,577858.0,830306.0000000001,127577.00000000003,,
388800,570612.0,860106.0,135808.99999999997,,
389400,585235.0,713605.9999999997,117428.99999999997,,
